_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note,zip,zip_five,state,lat,long,state_full
25053,10025053,dirval inc,dirval inc,,sey,seychelles,,asael t sorensen summit trustees pllc 2319 foothill drive suite 160 salt lake city utah 84109 usa,211747.0,07jan2010,14jan2013,31dec2012,,defaulted,mossack fonseca,070300,usa,united states,panama papers,the panama papers data is current through 2015,,84109 ,84109,utah,39.41922,-111.950684,utah
25541,10025542,komanlo sa,komanlo sa,,pma,panama,,mr peter n mc namara one biscayne tower suite 3250 two south biscayne boulevard miami florida 33131 u s a,2078.0,05oct1981,24dec1987,05jan1983,,inactivated,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
25686,10025685,glare sa,glare sa,,pma,panama,,glare sa 7801 nw 37th street miami florida 33166,20804.0,01oct2001,,,,active,mossack fonseca,90,usa,united states,panama papers,the panama papers data is current through 2015,,33166,33166,florida,27.994402,-81.760254,florida
26045,10026046,calmart inc,calmart inc,,sey,seychelles,,leonardo heidner 500 fifth avenue suite 1810 ny 10110 new york usa,211148.0,13aug2009,19jan2015,31dec2014,,defaulted,mossack fonseca,064743,usa,united states,panama papers,the panama papers data is current through 2015,,10110 ,10110,new york,43.0,-75.0,new york
26301,10026302,linardlaag sa,linardlaag sa,,pma,panama,,mr peter n mc namara one biscayne tower suite 3250 two south biscayne boulevard miami florida 33131 u s a,2079.0,05oct1981,24dec1987,05jan1983,,inactivated,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
26577,10026580,zinc extraction corp,zinc extraction corp,,sey,seychelles,,leonardo heidner 500 fifth avenue suite 1810 ny 10110 new york usa,210980.0,06jul2009,,,,active,mossack fonseca,063485,usa,united states,panama papers,the panama papers data is current through 2015,,10110 ,10110,new york,43.0,-75.0,new york
26854,10026854,nemondar sa,nemondar sa,,pma,panama,,mr peter n mc namara one biscayne tower suite 3250 two south biscayne boulevard miami florida 33131 u s a,2083.0,05oct1981,24dec1987,05jan1983,,inactivated,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
28187,10028185,xenon trading s a,xenon trading s a,,pma,panama,,mr alain berdouare 118 east 60th street apartment 29a new york ny 10022 usa,2232.0,21dec1981,30jan2006,15jan2008,,inactivated,mossack fonseca,19,usa,united states,panama papers,the panama papers data is current through 2015,,10022 ,10022,new york,43.0,-75.0,new york
28485,10028486,cario limited sa,cario limited sa,,pma,panama,,santander private banking 45 east 53rd street ny 10022 new york usa,22366.0,04apr2003,,,,active,mossack fonseca,67,usa,united states,panama papers,the panama papers data is current through 2015,,10022 ,10022,new york,43.0,-75.0,new york
28505,10028502,langdale developments inc,langdale developments inc,,pma,panama,,troncoso y caceres eps a126 po box 025522 miami florida 331025522 united states,23158.0,07aug2003,16jan2007,15jan2007,,defaulted,mossack fonseca,61,usa,united states,panama papers,the panama papers data is current through 2015,,331025522,33102,florida,27.994402,-81.760254,florida
28768,10028769,leymoore sa,leymoore sa,,pma,panama,,leonardo heidner 500 fifth avenue suite 1810 ny 10110 new york usa,26838.0,07sep2004,21jan2015,15jan2015,,defaulted,mossack fonseca,59,usa,united states,panama papers,the panama papers data is current through 2015,,10110 ,10110,new york,43.0,-75.0,new york
28949,10028950,nitex services limited,nitex services limited,,sey,seychelles,,richard charbit po box 1480 new york new york 10021,215839.0,08apr2013,04mar2015,31dec2015,,resigned as agent,mossack fonseca,122566,usa,united states,panama papers,the panama papers data is current through 2015,,10021,10021,new york,43.0,-75.0,new york
29333,10029331,international precious metals advisors inc,international precious metals advisors inc,,pma,panama,,shearson lehman brothers 521 5th avenue new york ny 10175 u s a,2456.0,16mar1982,16aug1989,16jun1983,,inactivated,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,10175 ,10175,new york,43.0,-75.0,new york
29706,10029702,bm realty corp,bm realty corp,,pma,panama,,xavier marra marra martinez  sosa po box 1348 nw 78th ave ps3041 miami florida 33126,25215.0,20apr2004,18jul2011,15jul2012,,changed agent,mossack fonseca,36,usa,united states,panama papers,the panama papers data is current through 2015,,33126,33126,florida,27.994402,-81.760254,florida
30577,10030576,baron overseas corp,baron overseas corp,,pma,panama,,dresdner bank lateinamerika ag miami agency 801 brickell avenue 7th floor miami florida 33131 u s a,2385.0,13feb1982,04jun1991,13may1983,,dissolved,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
30839,10030837,daisy holdings s a,daisy holdings s a,,pma,panama,,mr larry parks 1871 s bayshore drive coconut grove miami florida 33133 u s a,2515.0,14apr1982,28jan1985,14jul1983,,inactivated,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33133 ,33133,florida,27.994402,-81.760254,florida
30872,10030866,clyworth overseas lines inc,clyworth overseas lines inc,,pma,panama,,mr david g oleary courthouse center suite 1730 175 nw first avenue miami florida 331281817 u s a,2275.0,08jan1982,30nov1990,08apr1983,,trash company,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,331281817,33128,florida,27.994402,-81.760254,florida
31134,10031131,alfcartececa inc,alfcartececa inc,,pma,panama,,credit lyonnais 601 brickell key drive  suite 800 miami florida 33131,21603.0,21aug2002,,,,active,mossack fonseca,70,usa,united states,panama papers,the panama papers data is current through 2015,,33131,33131,florida,27.994402,-81.760254,florida
31256,10031251,kenson enterprises sa,kenson enterprises sa,,pma,panama,,ubs miami 701 brickell ave suite 3250 miami florida 33131 usa,24064.0,09jan2004,16jul2013,15jul2013,,defaulted,mossack fonseca,66,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
31724,10031721,el castaar sa,el castaar sa,,pma,panama,,enrique arias 200 ocean lane drive 709 key biscayne florida 33149,29097.0,23feb2005,02feb2006,15jul2007,,dissolved,mossack fonseca,3,usa,united states,panama papers,the panama papers data is current through 2015,,33149,33149,florida,27.994402,-81.760254,florida
31931,10031955,iberica sanitaria inc,iberica sanitaria inc,,pma,panama,,avel gonzalez 2688 sw 137th avenue miami florida 33175 usa,27043.0,22sep2004,08jul2009,15jan2012,,dissolved,mossack fonseca,92,usa,united states,panama papers,the panama papers data is current through 2015,,33175,33175,florida,27.994402,-81.760254,florida
31938,10031936,awtrey consultants incorporated,awtrey consultants incorporated,,pma,panama,,mr stuart a smith 425 park avenue 27th floor new york 10022 new york usa,28481.0,03jan2005,02feb2010,15jul2012,,dissolved,mossack fonseca,29,usa,united states,panama papers,the panama papers data is current through 2015,,10022,10022,new york,43.0,-75.0,new york
32087,10032088,hemisphere international development inc,hemisphere international development inc,,pma,panama,,mr david g oleary courthouse center suite 1730 175 nw first avenue miami florida 331281817 u s a,2915.0,17sep1982,30nov1990,17dec1983,,trash company,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,331281817,33128,florida,27.994402,-81.760254,florida
32298,10032319,president properties inc,president properties inc,,pma,panama,,mr sandy glucksman 424 sea spray avenue palm beach florida 33480 u s a,2378.0,09feb1982,01jul1985,09may1983,,dissolved,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33480 ,33480,florida,27.994402,-81.760254,florida
32777,10032775,gomez shippers representatives inc,gomez shippers representatives inc,,pma,panama,,a j corbett  sons 17 battery place new york n y 10004 u s a,292.0,24aug1978,03jun1992,24nov1979,,dissolved,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,10004 ,10004,new york,43.0,-75.0,new york
33191,10033190,redward incorporated,redward incorporated,,pma,panama,,ubs miami 701 brickell ave suite 3250 miami florida 33131 usa,24076.0,09jan2004,,,,active,mossack fonseca,3,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
33351,10033353,famaris corporation,famaris corporation,,pma,panama,,radu vasilescu 3801 ne 207st apt 1904 aventura florida 33180,28860.0,03feb2005,,,,active,mossack fonseca,12,usa,united states,panama papers,the panama papers data is current through 2015,,33180,33180,florida,27.994402,-81.760254,florida
33415,10033414,beethoven holdings inc,beethoven holdings inc,,pma,panama,,oconnor packer  wilcox san diego national bank building 1420 kettner boulevard suite 420 san diego california 92101 u s a,2892.0,06sep1982,14jan1993,06dec1983,,trash company,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,92101 ,92101,california,36.778259,-119.417931,california
33439,10033440,opti investment sa,opti investment sa,,pma,panama,,1541 brickell avenue  suite 1806 miami florida 33129,28666.0,29may1980,19jul2007,15jul2007,,defaulted,mossack fonseca,2,usa,united states,panama papers,the panama papers data is current through 2015,,33129,33129,florida,27.994402,-81.760254,florida
34221,10034223,sandview management sa,sandview management sa,,pma,panama,,1541 brickell avenue  suite 1806 miami florida 33129,25145.0,07apr2004,,,,active,mossack fonseca,48,usa,united states,panama papers,the panama papers data is current through 2015,,33129,33129,florida,27.994402,-81.760254,florida
34840,10034841,oruga international inc,oruga international inc,,pma,panama,,hsbc private bank 1441 brickell avenue 17th floor miami florida 33131 usa,25233.0,21apr2004,,,,active,mossack fonseca,69,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
35299,10035298,milleniun properties inc,milleniun properties inc,,pma,panama,,millenium properties inc co hansabel corporation 375 park avenue new york ny 10152 u s a attn mr robert hamshaw,2857.0,30aug1982,10dec1991,30nov1983,,dissolved,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,10152 ,10152,new york,43.0,-75.0,new york
35520,10035523,bridge county incorporated,bridge county incorporated,,pma,panama,,andrei levy 21150 ne 38 th avenue  suite 1902 atlantic ii aventura florida 33180,23832.0,26nov2003,21jan2015,15jan2015,,defaulted,mossack fonseca,28,usa,united states,panama papers,the panama papers data is current through 2015,,33180,33180,florida,27.994402,-81.760254,florida
36385,10036386,olmand holdings inc,olmand holdings inc,,pma,panama,,leonardo heidner 500 fifth avenue suite 1810 ny 10110 new york usa,27002.0,14sep2004,,,,active,mossack fonseca,3,usa,united states,panama papers,the panama papers data is current through 2015,,10110 ,10110,new york,43.0,-75.0,new york
36499,10036500,concha marina sa,concha marina sa,,pma,panama,,adrian niall rosenberg pobox 471 laupahoehoe hawaii 96764 united states,28872.0,25may2004,,,,active,mossack fonseca,33,usa,united states,panama papers,the panama papers data is current through 2015,,96764 ,96764,hawaii,19.741755,-155.844437,hawaii
36886,10036886,inversiones mentor sa,inversiones mentor sa,,pma,panama,,hoet pelaez castillo  duque att mr f pelaez m424 jet cargo international pobox 020010 miami florida 331020010 usa si,2864.0,30aug1982,08nov1996,30nov1983,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,331020010,33102,florida,27.994402,-81.760254,florida
37528,10037529,panther trading inc,panther trading inc,,pma,panama,,mr marshall i yaker po box 3707 1212 montana avenue el paso texas 79923 u s a,2881.0,03sep1982,22may1996,03dec1983,,trash company,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,79923 ,79923,montana,46.96526,-109.533691,montana
37967,10037967,manta limited inc,manta limited inc,,pma,panama,,oconnor packer  wilcox san diego national bank building 1420 kettner boulevard suite 420 san diego california 92101 u s a,2871.0,02sep1982,14jan1993,02dec1983,,trash company,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,92101 ,92101,california,36.778259,-119.417931,california
38361,10038362,polwarth resources inc,polwarth resources inc,,pma,panama,,ubs miami 701 brickell ave suite 3250 miami florida 33131 usa,22767.0,26jun2003,17jul2009,15jul2009,,defaulted,mossack fonseca,57,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
38422,10038421,portelet holdings limited,portelet holdings limited,,niue,niue,,ms nancy broadhurst 300 ne 20th street apartment 402 boca raton florida 334318153 usa,300001.0,24may1994,,24jan2007,,defaulted,mossack fonseca,000001,usa,united states,panama papers,the panama papers data is current through 2015,,334318153,33431,florida,27.994402,-81.760254,florida
38742,10038743,global unlimited investments inc,global unlimited investments inc,,pma,panama,,mr david g oleary courthouse center suite 1730 175 nw first avenue miami florida 331281817 u s a,2954.0,15oct1982,30nov1990,15jan1984,,trash company,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,331281817,33128,florida,27.994402,-81.760254,florida
