_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note
626433,200604,Short Bush Farms Inc.,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,17-APR-2002,,,01-NOV-2003,Dead,Commonwealth Trust Limited,492052,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
619379,200609,Benelux Credit Ban. Corporation,,,XXX,Undetermined,,"Fintrade U.S. Corp. 350 Fifth Avenue Suite 607 New York, NY USA 10118",,30-JAN-1997,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
629928,200612,Profit Range International Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Hong Kong Accounting Taxation Limited Room 501, 5/F. 113 Argyle Street Mongkok, Kowloon Hong Kong",,10-APR-2002,,,01-NOV-2003,Dead,Commonwealth Trust Limited,490855,HKG;XXX,Hong Kong;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
629947,200627,Domen Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,24-JAN-1997,,,,Dead,Commonwealth Trust Limited,216184,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
595249,167861,Prudential Hotel Development Limited,,,COOK,Cook Islands,Standard International Company,,,18-MAY-1992,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,2414/92,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
619459,200635,Highgate Management Corp.,,,XXX,Undetermined,Business Company Limited by Shares,"North American Business Corp. 2929 Windstone Court Bedford, Texas, 76021-2864 USA",,16-APR-2002,,,,Active,Commonwealth Trust Limited,1060522,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
602694,167869,Skyvest Limited,,,COOK,Cook Islands,Standard International Company,,,06-JAN-1989,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,0,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
630969,200641,Glixtone Investments Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Mr. Andrey Demidov PO Box 990601 Boston, MA 02199 RT BVI",,29-JAN-1997,,,24-FEB-2006,Dead,Commonwealth Trust Limited,216701,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
626892,200649,Ninety Finance Corp.,,,XXX,Undetermined,Standard Company under IBC Act,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,05-APR-2002,,,01-NOV-2003,Dead,Commonwealth Trust Limited,489985,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
602698,167885,New Taurus Investment Co. Ltd,,,COOK,Cook Islands,Standard International Company,,,05-JUL-1993,,,,Active,Portcullis Trustnet,2683/93,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
626893,200653,IRG Intellect Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"American Corporate Services, Inc. 2076 16th Avenue Suite A San Francisco, CA  94116-1238 USA RT BVI",,02-APR-2002,,,01-NOV-2005,Dead,Commonwealth Trust Limited,489223,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
606338,167892,Regency Pacific International Limited,,,COOK,Cook Islands,Standard International Company,,,24-AUG-1993,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,2704/93,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
567281,135126,LAMPOUL INVESTMENTS LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,03-SEP-2001,,,,Company liquidated,Portcullis Trustnet,460871,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
567282,135127,ROUGETERRE HOLDINGS LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,03-SEP-2001,,,,Active,Portcullis Trustnet,460868,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
595400,168002,Beaumark Limited,,,COOK,Cook Islands,Standard International Company,,,19-JUN-1991,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,221491,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
626612,200780,Ovence Trading Corp.,,,XXX,Undetermined,Business Company Limited by Shares,G.S.L. Law & Consulting SHIPPING ADDRESS: Russian Federation Billing/Invoice address ONLY 29A Anna Komnini Street P.O. Box 22303 1520 Nicosia Cyprus RT BVI,,02-JAN-2008,,,,Active,Commonwealth Trust Limited,1455570,RUS;VGB,Russia;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
627002,200786,BAKERDANE LIMITED,,,XXX,Undetermined,Business Company Limited by Shares,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,02-JAN-2008,,,01-NOV-2009,Dead,Commonwealth Trust Limited,1453299,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
566135,135256,DELIGHT HOPE LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,20-SEP-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,463533,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
570682,135263,GRAND OASIS OVERSEAS LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,20-SEP-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,463518,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
566136,135273,CENTRAL RENTING AND MANAGEMENT INC,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,24-SEP-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,463964,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
570684,135275,NORTHWEST EQUITIES SERVICES LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,24-SEP-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,463954,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
591539,168072,Commercial Credit Bank Ltd,,,COOK,Cook Islands,Standard International Company,,,14-NOV-1994,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,294894,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
595407,168073,Banksia Holdings Limited,,,COOK,Cook Islands,Standard International Company,,,29-NOV-1994,,,,Active,Portcullis Trustnet,2956/94,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
619752,200853,Noumy International Ltd.,,,XXX,Undetermined,Business Company Limited by Shares,"Alesta Consulting, S.A. INVOICE BY EMAIL ONLY",,02-JAN-2008,,,01-NOV-2009,Dead,Commonwealth Trust Limited,1453640,VGB;XXX,British Virgin Islands;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
631157,200854,GSS Holding Ltd,,,XXX,Undetermined,Business Company Limited by Shares,"CORPORATERRA LTD. 12-14 John Kennedy Avenue Kennedy Business Centre 5th floor, Shite 504 1087 Nicosia, Cyprus RT BVI",,27-DEC-2007,,,,Active,Commonwealth Trust Limited,1451997,VGB;CYP,British Virgin Islands;Cyprus,Offshore Leaks,The Offshore Leaks data is current through 2010,
574872,135330,MONTOLLA INTERNATIONAL HOLDINGS LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,01-OCT-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,464802,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
660747,200877,EASYWIN INTERNATIONAL RESOURCES LIMITED,,,XXX,Undetermined,Business Company Limited by Shares,"Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",,02-JAN-2008,,,,Active,Commonwealth Trust Limited,1453096,VGB;HKG,British Virgin Islands;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
570774,135357,SEA PM LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,06-OCT-1993,,,,Active,Portcullis Trustnet,97034,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
602892,168138,Aeroline Limited,,,COOK,Cook Islands,Standard International Company,,,25-JAN-1996,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,309496,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
570905,135381,Pearl Tower Corporation,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-OCT-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,465827,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
615536,200939,Fayreford Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,15-DEC-1997,,,01-MAY-2002,Dead,Commonwealth Trust Limited,259957,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
615538,200955,"G-In Mechanical Engineering Co., Ltd.",,,XXX,Undetermined,Standard Company under IBC Act,"Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",,02-DEC-1997,,,01-MAY-2005,Dead,Commonwealth Trust Limited,258792,XXX;HKG,Not identified;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
627224,200962,Touraine Ventures Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,13-MAY-2005,,,01-NOV-2006,Dead,Commonwealth Trust Limited,656735,GBR;XXX,United Kingdom;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
603065,168202,"Seraf, Inc.",,,COOK,Cook Islands,Standard International Company,,,01-NOV-1993,,,,Active,Portcullis Trustnet,274493,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
573814,135439,GOLDRING SERVICES LTD,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,25-OCT-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,467385,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
595575,168214,"Balina, Inc",,,COOK,Cook Islands,Standard International Company,"Worldwide Plaza 825 Eighth Avenue New York, NY 10019-7416 U.S.A.",,01-NOV-1993,,,,Active,Portcullis Trustnet,274193,USA,United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
631372,200982,Caribbean Basin Venture Group Inc.,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,11-DEC-1997,,,01-MAY-2002,Dead,Commonwealth Trust Limited,259703,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
574906,135455,ARLINGTON GROUP HOLDINGS LTD,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,29-OCT-2001,,,,Active,Portcullis Trustnet,467730,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
574908,135470,FOCUS MIND LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,01-NOV-2001,,,,Active,Portcullis Trustnet,468188,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
660772,201047,Invesco Global Limited,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,03-DEC-1997,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
571253,135528,NOBLE TIME DEVELOPMENT INC.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-NOV-2001,,,,Active,Portcullis Trustnet,468960,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
615654,201067,Wilkerway Inc.,,,XXX,Undetermined,Standard Company under IBC Act,"Andersen Business Services, Inc. Frunzenskaya Nab., 40 Moscow, 119270 Russia RT BVI",,05-MAR-2002,,,01-NOV-2009,Dead,Commonwealth Trust Limited,485532,RUS;VGB,Russia;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
595623,168309,Millennium Systems Limited,,,COOK,Cook Islands,Standard International Company,,,06-JAN-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,36632000,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
620123,201079,3Tel Holdings (BVI) Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,23-JUN-2005,,,01-NOV-2006,Dead,Commonwealth Trust Limited,663142,GBR;XXX,United Kingdom;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
617393,201088,Kai Tik Globell Enterprise Company Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Hong Kong Dai Yan Accountants Service Room 19, 9/F, Chung Hing Building No.5 Pai Hoi Street Quarry Bay, Hong Kong",,07-JUN-2005,,,01-NOV-2006,Dead,Commonwealth Trust Limited,660228,HKG;XXX,Hong Kong;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
573932,135559,TRANSPORT MAKERS LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,19-NOV-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,470058,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
595654,168348,Champion Time Development Ltd,,,SAM,Samoa,Standard International Company,,,14-APR-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,6539/00,WSM,Samoa,Offshore Leaks,The Offshore Leaks data is current through 2010,
660781,201131,World Wide Financial Network Group Limited,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,03-MAY-1995,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
626946,201138,AG Assets Management Company Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Andersen Business Services, Inc. Frunzenskaya Nab., 40 Moscow, 119270 Russia RT BVI",,27-MAY-2005,,,,Active,Commonwealth Trust Limited,658878,RUS;VGB,Russia;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
